,bond,angle,torsion,nonbonded,gb_solvation,total
survivor_3282_basin_3374_candidate_9055_gencluster_4148_conf_534085_implicit_min,18.657426834106445,74.8704605102539,359.22088623046875,-488.25227880477905,-1563.1201567649841,-1598.6238479614258
survivor_3283_basin_3375_candidate_9213_gencluster_4317_conf_764451_implicit_min,21.827030181884766,107.69866943359375,411.21405029296875,-563.7692470550537,-1494.8943357467651,-1517.9245660305023
survivor_3284_basin_3376_candidate_9543_gencluster_4666_conf_468046_implicit_min,16.562320709228516,61.72509002685547,358.6853942871094,-415.13076877593994,-1596.4786281585693,-1574.6364362835884
survivor_3285_basin_3377_candidate_810_gencluster_810_conf_234160_implicit_min,18.88667106628418,81.00691986083984,360.9012145996094,-422.818265914917,-1645.8987345695496,-1607.9221963882446
survivor_3286_basin_3378_nma_bh_candidate_1613_gencluster_1613_conf_482162_implicit_min_hop_000_mode01_p1.35A_implicit_min,19.204994201660156,80.02412414550781,358.6721496582031,-638.3035907745361,-1427.5288619995117,-1607.9308027029037
survivor_3287_basin_3379_nma_bh_candidate_4279_gencluster_4279_conf_124694_implicit_min_hop_002_mode01_m0.75A_implicit_min,17.638439178466797,62.94988250732422,336.5568542480469,-588.456916809082,-1508.0014934539795,-1679.312129020691
survivor_3288_basin_3380_bh_explore_r05_hit_0011_conf_011325_implicit_min_hop_001,19.07721519470215,81.30656433105469,357.14044189453125,-528.7769546508789,-1532.0406074523926,-1603.292831659317
survivor_3289_basin_3381_candidate_7209_gencluster_2071_conf_552767_implicit_min,20.124753952026367,72.96286010742188,381.14971923828125,-447.169882774353,-1622.6020460128784,-1595.5343123078346
survivor_328_basin_336_candidate_3479_gencluster_3479_conf_020047_implicit_min,18.5006160736084,69.33160400390625,364.46881103515625,-340.5302224159241,-1709.8648562431335,-1598.0937864482403
survivor_3290_basin_3382_candidate_8021_gencluster_3040_conf_431698_implicit_min,20.908052444458008,76.4485855102539,368.73382568359375,-477.39854860305786,-1568.006844997406,-1579.3146710693836
survivor_3291_basin_3383_bh_explore_r02_hit_0040_conf_051568_implicit_min_hop_003,16.63730812072754,73.77330780029297,371.4874572753906,-639.7218246459961,-1428.036231994629,-1605.8600535392761
survivor_3292_basin_3384_candidate_7183_gencluster_2035_conf_247554_implicit_min,19.67112922668457,81.17041778564453,355.61053466796875,-226.75336170196533,-1800.5596961975098,-1570.8608202338219
survivor_3293_basin_3385_bh_explore_r04_hit_0006_conf_148052_implicit_min_hop_003,18.00908660888672,82.62040710449219,376.290283203125,-523.5628395080566,-1575.3380889892578,-1621.9813780784607
survivor_3294_basin_3386_candidate_7466_gencluster_2396_conf_118994_implicit_min,16.80153465270996,71.0679931640625,382.6674499511719,-716.2993030548096,-1347.4116444587708,-1593.1736561357975
survivor_3295_basin_3387_nma_bh_candidate_331_gencluster_331_conf_010988_implicit_min_hop_001_mode01_p0.75A_implicit_min,18.73175621032715,82.94969177246094,358.7094421386719,-596.3447308540344,-1478.104229927063,-1614.0584374666214
survivor_3296_basin_3388_candidate_865_gencluster_865_conf_031894_implicit_min,16.998741149902344,76.27040100097656,364.7813415527344,-758.0699529647827,-1310.9210901260376,-1610.9411308169365
survivor_3297_basin_3390_nma_bh_candidate_10121_gencluster_5269_conf_634710_implicit_min_hop_001_mode02_p0.75A_implicit_min,18.015886306762695,74.61027526855469,380.374267578125,-630.6366648674011,-1487.1367778778076,-1644.7733458280563
survivor_3298_basin_3391_candidate_3383_gencluster_3383_conf_028439_implicit_min,19.027494430541992,76.2603988647461,371.04644775390625,-530.3020544052124,-1516.9062747955322,-1580.873658657074
survivor_3299_basin_3392_candidate_594_gencluster_594_conf_422506_implicit_min,17.3308048248291,59.98711395263672,365.33795166015625,-164.2985863685608,-1855.8822674751282,-1577.525317415595
survivor_329_basin_337_nma_bh_candidate_8737_gencluster_3815_conf_660213_implicit_min_hop_000_mode01_p0.75A_implicit_min,20.473684310913086,81.9070816040039,360.1418151855469,-756.1135053634644,-1351.9967775344849,-1645.5877849459648
survivor_3300_basin_3393_candidate_4874_gencluster_4874_conf_055683_implicit_min,16.868133544921875,65.10314178466797,363.38580322265625,-315.51931619644165,-1738.1957054138184,-1608.3580037653446
survivor_3301_basin_3394_candidate_1962_gencluster_1962_conf_063941_implicit_min,18.604413986206055,79.1915512084961,362.9206237792969,-587.4193248748779,-1484.8089056015015,-1611.5117996931076
survivor_3302_basin_3395_candidate_5330_gencluster_5330_conf_107600_implicit_min,15.447155952453613,60.098365783691406,379.2936096191406,-364.6532530784607,-1657.75657081604,-1567.5709578990936
survivor_3303_basin_3396_nma_bh_candidate_2910_gencluster_2910_conf_056003_implicit_min_hop_003_mode01_m0.75A_implicit_min,17.760480880737305,68.03327178955078,378.3257141113281,-383.2846393585205,-1650.1960277557373,-1569.3610447347164
survivor_3304_basin_3397_candidate_7362_gencluster_2265_conf_673229_implicit_min,20.93934440612793,83.41100311279297,359.7773742675781,-373.0913290977478,-1655.1899847984314,-1564.153814792633
survivor_3305_basin_3398_candidate_8164_gencluster_3200_conf_594609_implicit_min,20.356224060058594,79.57987976074219,374.4385070800781,-645.2179298400879,-1425.0925426483154,-1595.936180114746
survivor_3306_basin_3399_candidate_2646_gencluster_2646_conf_166559_implicit_min,19.706478118896484,78.22335815429688,379.56048583984375,-643.4948034286499,-1397.3484516143799,-1563.3533235490322
survivor_3307_basin_3400_nma_bh_candidate_1065_gencluster_1065_conf_708935_implicit_min_hop_003_mode01_p1.35A_implicit_min,17.54534339904785,70.23028564453125,379.8232421875,-433.55907344818115,-1614.5048685073853,-1580.4651698470116
survivor_3308_basin_3401_candidate_8112_gencluster_3142_conf_697454_implicit_min,16.098814010620117,59.9098014831543,382.00799560546875,-410.3994560241699,-1630.9111528396606,-1583.2929257452488
survivor_3309_basin_3402_candidate_8722_gencluster_3799_conf_782451_implicit_min,20.74956512451172,79.01870727539062,358.1481628417969,-666.4135704040527,-1394.794759273529,-1603.292556643486
survivor_330_basin_338_candidate_5429_gencluster_5429_conf_028014_implicit_min,14.592619895935059,59.00574493408203,366.39111328125,-443.2207145690918,-1585.1852679252625,-1588.416732609272
survivor_3310_basin_3403_candidate_5005_gencluster_5005_conf_206283_implicit_min,19.617210388183594,80.33133697509766,354.3230895996094,-535.0990724563599,-1519.5562133789062,-1600.3839349746704
survivor_3311_basin_3404_candidate_8223_gencluster_3263_conf_251974_implicit_min,18.475624084472656,75.54518127441406,378.88885498046875,-628.4898328781128,-1450.202820777893,-1605.782702922821
survivor_3312_basin_3405_candidate_3786_gencluster_3786_conf_012093_implicit_min,17.770212173461914,69.52266693115234,356.700927734375,-665.3271765708923,-1407.8524236679077,-1629.1852065324783
survivor_3313_basin_3406_candidate_2245_gencluster_2245_conf_251389_implicit_min,17.920867919921875,75.65716552734375,386.2649841308594,-505.6905174255371,-1546.8923554420471,-1572.739008963108
survivor_3314_basin_3407_candidate_10168_gencluster_5316_conf_215703_implicit_min,17.128238677978516,74.92023468017578,366.21820068359375,-497.2160921096802,-1570.729208946228,-1609.6788910925388
survivor_3315_basin_3408_candidate_2470_gencluster_2470_conf_120976_implicit_min,19.29169464111328,64.45317077636719,392.25732421875,-465.2189664840698,-1570.9281196594238,-1560.14528465271
survivor_3316_basin_3409_nma_bh_candidate_11551_gencluster_1737_conf_643190_implicit_min_hop_001_mode01_p1.35A_implicit_min,19.190195083618164,83.00654602050781,395.7775573730469,-426.7522563934326,-1632.441909313202,-1561.219362616539
survivor_3317_basin_3410_candidate_866_gencluster_866_conf_197347_implicit_min,16.773113250732422,62.37851333618164,370.29339599609375,-395.5852122306824,-1620.2394461631775,-1566.3791885375977
survivor_3318_basin_3411_candidate_5189_gencluster_5189_conf_012646_implicit_min,17.764833450317383,75.69998168945312,367.63690185546875,-625.0964107513428,-1456.3483114242554,-1620.34303855896
survivor_3319_basin_3412_candidate_1989_gencluster_1989_conf_225462_implicit_min,20.336719512939453,75.89911651611328,361.8177490234375,-889.3683757781982,-1214.7914090156555,-1646.1066370010376
survivor_331_basin_339_candidate_7167_gencluster_2017_conf_032260_implicit_min,18.655820846557617,73.10038757324219,382.25750732421875,-701.7725734710693,-1360.0492506027222,-1587.8082637786865
survivor_3320_basin_3413_nma_bh_candidate_2137_gencluster_2137_conf_078384_implicit_min_hop_001_mode01_p0.75A_implicit_min,21.716873168945312,82.08442687988281,385.6181640625,-468.41082286834717,-1598.7453184127808,-1577.7363007068634
survivor_3321_basin_3414_bh_explore_r05_hit_0019_conf_145032_implicit_min_hop_002,19.19241714477539,78.36944580078125,372.41925048828125,-598.928129196167,-1471.9886045455933,-1600.93576669693
survivor_3322_basin_3415_candidate_1141_gencluster_1141_conf_745082_implicit_min,19.9277400970459,80.46675872802734,358.35107421875,-292.7421340942383,-1769.1872520446777,-1603.1838946342468
survivor_3323_basin_3416_nma_bh_candidate_9118_gencluster_4213_conf_716143_implicit_min_hop_003_mode02_p1.35A_implicit_min,16.65142250061035,72.86491394042969,379.5335998535156,-398.91546535491943,-1658.1257801055908,-1587.9916992783546
survivor_3324_basin_3417_candidate_3193_gencluster_3193_conf_182229_implicit_min,17.965681076049805,76.17064666748047,361.03216552734375,-549.3259601593018,-1488.3792629241943,-1582.5368518829346
survivor_3325_basin_3418_candidate_4146_gencluster_4146_conf_040801_implicit_min,18.89583969116211,61.986305236816406,355.99853515625,-396.74356746673584,-1651.3596448898315,-1611.2226906716824
survivor_3326_basin_3419_candidate_2410_gencluster_2410_conf_004929_implicit_min,19.200761795043945,81.5303955078125,351.7366943359375,-451.88102436065674,-1602.765188217163,-1602.1787195503712
survivor_3327_basin_3420_candidate_9702_gencluster_4832_conf_473550_implicit_min,19.34979820251465,76.17583465576172,355.0380859375,-492.42705154418945,-1585.39497756958,-1627.2579406499863
survivor_3328_basin_3421_candidate_210_gencluster_210_conf_156745_implicit_min,19.072975158691406,78.14884948730469,367.57147216796875,-657.304347038269,-1424.6863479614258,-1617.1970024108887
survivor_3329_basin_3422_bh_explore_r01_hit_0072_conf_157276_implicit_min_hop_002,19.784839630126953,98.88911437988281,383.4388427734375,-482.5607395172119,-1581.3010559082031,-1561.7488417625427
survivor_332_basin_340_nma_bh_candidate_5601_gencluster_068_conf_781339_implicit_min_hop_001_mode02_p0.75A_implicit_min,20.76132583618164,82.26608276367188,366.8800964355469,-646.883955001831,-1440.4184293746948,-1617.3946418762207
survivor_3330_basin_3423_candidate_3257_gencluster_3257_conf_165422_implicit_min,17.7922306060791,69.06765747070312,393.04217529296875,-475.5295720100403,-1568.431203842163,-1564.0583039224148
survivor_3331_basin_3424_candidate_5673_gencluster_145_conf_082293_implicit_min,17.20491600036621,73.4879150390625,373.7293395996094,-545.6988482475281,-1528.970142364502,-1610.2469650506973
survivor_3332_basin_3425_candidate_6201_gencluster_755_conf_442399_implicit_min,17.58956527709961,61.3917350769043,369.29736328125,-493.47430419921875,-1535.8300065994263,-1581.0256712436676
survivor_3333_basin_3426_nma_bh_candidate_4213_gencluster_4213_conf_171773_implicit_min_hop_002_mode01_m0.75A_implicit_min,19.437129974365234,78.83674621582031,357.3430480957031,-452.38134145736694,-1586.0121965408325,-1582.7766781449318
survivor_3334_basin_3427_candidate_1522_gencluster_1522_conf_078194_implicit_min,19.017580032348633,74.13046264648438,377.401123046875,-725.5857348442078,-1335.8055109977722,-1590.8427547961473
survivor_3335_basin_3428_explore_r02_hit_0018_conf_195328_implicit_min,16.680879592895508,63.78845977783203,361.0108337402344,-437.69739723205566,-1618.2031016349792,-1614.4201117753983
survivor_3336_basin_3429_nma_bh_candidate_6283_gencluster_848_conf_362944_implicit_min_hop_001_mode01_m0.75A_implicit_min,17.715930938720703,68.52015686035156,361.0703430175781,-867.4038553237915,-1237.945125579834,-1658.0420780181885
survivor_3337_basin_3430_candidate_975_gencluster_975_conf_078176_implicit_min,19.886009216308594,78.53797912597656,374.9034729003906,-440.147216796875,-1601.0474562644958,-1567.8678223490715
survivor_3338_basin_3431_candidate_1717_gencluster_1717_conf_391852_implicit_min,19.967792510986328,83.96849060058594,357.1581115722656,-507.0113763809204,-1532.9207468032837,-1578.837824523449
survivor_3339_basin_3432_candidate_6724_gencluster_1414_conf_632070_implicit_min,18.848783493041992,70.72344970703125,392.0147705078125,-368.1176300048828,-1665.1836857795715,-1551.7139309942722
survivor_333_basin_341_nma_bh_candidate_6804_gencluster_1524_conf_755713_implicit_min_hop_003_mode01_p1.35A_implicit_min,18.302570343017578,67.8726577758789,374.178466796875,-380.3938045501709,-1642.4839038848877,-1562.5239521712065
survivor_3340_basin_3433_nma_bh_candidate_8596_gencluster_3659_conf_117359_implicit_min_hop_002_mode01_m0.75A_implicit_min,17.831804275512695,65.37934875488281,369.622802734375,-535.8915061950684,-1515.0483884811401,-1598.1068425178528
survivor_3341_basin_3434_candidate_11734_gencluster_2047_conf_723612_implicit_min,19.731287002563477,63.404258728027344,363.5726623535156,-356.041711807251,-1692.253828048706,-1601.5877771377563
survivor_3342_basin_3435_nma_bh_candidate_5840_gencluster_336_conf_676515_implicit_min_hop_000_mode02_m1.35A_implicit_min,18.585840225219727,72.93843078613281,369.7273864746094,-421.4077091217041,-1664.9199981689453,-1625.0759773254395
survivor_3343_basin_3436_candidate_2665_gencluster_2665_conf_440992_implicit_min,16.36727523803711,71.25849914550781,400.7778625488281,-657.386233329773,-1398.5464868545532,-1567.5285256803036
survivor_3344_basin_3438_candidate_1889_gencluster_1889_conf_142519_implicit_min,18.22450828552246,71.61599731445312,354.8251953125,-615.3300676345825,-1428.994444847107,-1599.65854331851
survivor_3345_basin_3439_nma_bh_candidate_1432_gencluster_1432_conf_488277_implicit_min_hop_003_mode01_p1.35A_implicit_min,21.581375122070312,92.95550537109375,381.00494384765625,-502.42687463760376,-1572.3896565437317,-1579.2742225825787
survivor_3346_basin_3440_bh_explore_r01_hit_0119_conf_057529_implicit_min_hop_003,15.274919509887695,69.03549194335938,420.2115478515625,-438.4122247695923,-1584.3081912994385,-1518.198551416397
survivor_3347_basin_3441_nma_bh_candidate_6649_gencluster_1312_conf_651700_implicit_min_hop_001_mode02_m0.75A_implicit_min,18.55123519897461,68.75204467773438,367.17828369140625,-790.4088611602783,-1299.8108348846436,-1635.7387529611588
survivor_3348_basin_3442_candidate_3113_gencluster_3113_conf_006557_implicit_min,17.215744018554688,68.94337463378906,369.5052490234375,-612.1095085144043,-1454.697965145111,-1611.143747717142
survivor_3349_basin_3443_candidate_4494_gencluster_4494_conf_080803_implicit_min,18.51270294189453,67.14643096923828,364.3099670410156,-493.18620681762695,-1562.708966255188,-1605.9259231686592
survivor_334_basin_342_nma_bh_candidate_5356_gencluster_5356_conf_147702_implicit_min_hop_000_mode01_p0.75A_implicit_min,19.53177261352539,69.9954833984375,371.57525634765625,-368.8256492614746,-1656.7600030899048,-1564.484071046114
survivor_3350_basin_3444_candidate_6045_gencluster_571_conf_437484_implicit_min,16.563602447509766,62.93890380859375,360.9954833984375,-452.70381212234497,-1584.3423871994019,-1596.5475178807974
survivor_3351_basin_3445_nma_bh_candidate_4275_gencluster_4275_conf_042835_implicit_min_hop_000_mode01_m0.75A_implicit_min,18.897735595703125,76.27973937988281,359.40802001953125,-588.6065540313721,-1463.0650815963745,-1597.0854199528694
survivor_3352_basin_3446_candidate_11871_gencluster_2264_conf_739290_implicit_min,19.49081802368164,75.74125671386719,374.5773010253906,-323.41454792022705,-1739.8857855796814,-1593.4904955625534
survivor_3353_basin_3447_candidate_1004_gencluster_1004_conf_010653_implicit_min,18.76132583618164,73.175048828125,352.60479736328125,-289.8770022392273,-1755.1694350242615,-1600.5051718652248
survivor_3354_basin_3448_candidate_8015_gencluster_3034_conf_751148_implicit_min,21.88568115234375,83.17008209228516,376.0355224609375,-918.8167362213135,-1173.0126495361328,-1610.7380514144897
