seed,bond,angle,torsion,nonbonded,gb_solvation,total
survivor_1461_basin_1487_candidate_1309_gencluster_1309_conf_152018_implicit_min,20.94698143005371,90.86663818359375,374.0648498535156,-601.8227624893188,-1463.5084600448608,-1579.4522596597672
survivor_1462_basin_1488_candidate_1400_gencluster_1400_conf_037037_implicit_min,18.204750061035156,61.0777702331543,355.2452392578125,-399.2620029449463,-1625.1815490722656,-1589.9162425398827
survivor_1463_basin_1489_nma_bh_candidate_1266_gencluster_1266_conf_074504_implicit_min_hop_002_mode02_m1.35A_implicit_min,17.204421997070312,73.52945709228516,385.007080078125,-673.9920635223389,-1400.7301959991455,-1598.980847299099
survivor_1464_basin_1490_candidate_2999_gencluster_1135_conf_091552_implicit_min,19.566308975219727,77.53396606445312,346.189697265625,-386.6847286224365,-1643.027250289917,-1586.4215127825737
survivor_1465_basin_1491_explore_r02_hit_0050_conf_029702_implicit_min,21.88145637512207,95.20484924316406,370.2381591796875,-319.4123649597168,-1708.6559438705444,-1540.7444660663605
survivor_1466_basin_1492_candidate_2818_gencluster_911_conf_137899_implicit_min,18.169252395629883,74.46104431152344,377.4070739746094,-438.91192531585693,-1636.7436051368713,-1605.6175782680511
survivor_1467_basin_1493_explore_r03_hit_0014_conf_015437_implicit_min,19.18843650817871,71.57083129882812,361.5541076660156,-701.9409999847412,-1388.5730800628662,-1638.2010614871979
survivor_1468_basin_1494_nma_bh_candidate_366_gencluster_366_conf_085244_implicit_min_hop_003_mode01_p0.75A_implicit_min,15.74366569519043,63.61127853393555,366.42486572265625,-659.4441728591919,-1380.6936740875244,-1594.357632637024
survivor_1469_basin_1495_candidate_1075_gencluster_1075_conf_104629_implicit_min,19.386259078979492,80.04969787597656,354.88531494140625,-393.26498794555664,-1667.2543954849243,-1606.1985141038895
survivor_146_basin_149_nma_bh_candidate_484_gencluster_484_conf_150688_implicit_min_hop_000_mode02_p0.75A_implicit_min,20.26898956298828,87.43891906738281,371.0786437988281,-577.1433172225952,-1492.7881698608398,-1591.1449827551842
survivor_1470_basin_1496_candidate_1293_gencluster_1293_conf_000880_implicit_min,17.343069076538086,59.95094299316406,367.081787109375,-585.3951625823975,-1464.5032444000244,-1605.5222008228302
survivor_1471_basin_1497_nma_bh_candidate_2663_gencluster_717_conf_014249_implicit_min_hop_002_mode02_p0.75A_implicit_min,18.876331329345703,71.38604736328125,382.0062255859375,-454.9175691604614,-1631.154209136963,-1613.8028230667114
survivor_1472_basin_1498_candidate_1710_gencluster_1710_conf_079428_implicit_min,18.66550064086914,66.9360580444336,357.6545104980469,-285.78603315353394,-1752.916724205017,-1595.4469802230597
survivor_1473_basin_1499_candidate_974_gencluster_974_conf_023798_implicit_min,21.31707763671875,80.88259887695312,370.45806884765625,-388.5420331954956,-1626.4057779312134,-1542.2904628515244
survivor_1474_basin_1500_candidate_2636_gencluster_683_conf_017551_implicit_min,16.705692291259766,61.913970947265625,367.6721496582031,-514.5834259986877,-1539.5078926086426,-1607.7993067502975
survivor_1475_basin_1501_nma_bh_candidate_484_gencluster_484_conf_150688_implicit_min_hop_001_mode02_m0.75A_implicit_min,19.548032760620117,90.95106506347656,356.48828125,-636.240701675415,-1420.8478412628174,-1590.101507127285
survivor_1476_basin_1502_nma_bh_candidate_2663_gencluster_717_conf_014249_implicit_min_hop_001_mode01_m1.35A_implicit_min,19.69906234741211,83.86846923828125,367.2821960449219,-447.12488317489624,-1639.3313751220703,-1615.6069078445435
survivor_1477_basin_1503_candidate_2417_gencluster_379_conf_159664_implicit_min,16.72250747680664,56.032196044921875,366.78924560546875,-455.9649467468262,-1580.1729636192322,-1596.5935314446688
survivor_1478_basin_1504_candidate_2222_gencluster_135_conf_051390_implicit_min,19.124460220336914,76.36263275146484,367.1521301269531,-678.0701808929443,-1391.6549263000488,-1607.0860991477966
survivor_1479_basin_1505_candidate_1577_gencluster_1577_conf_069046_implicit_min,17.215211868286133,67.34261322021484,377.94976806640625,-403.1864347457886,-1620.9486436843872,-1561.6281175613403
survivor_147_basin_150_nma_bh_candidate_2663_gencluster_717_conf_014249_implicit_min_hop_001_mode02_p0.75A_implicit_min,19.147205352783203,76.44392395019531,352.4006652832031,-440.8623523712158,-1625.8137683868408,-1618.6848015785217
survivor_1480_basin_1506_candidate_1049_gencluster_1049_conf_073279_implicit_min,17.216447830200195,65.7003173828125,385.9322509765625,-588.8275890350342,-1485.2139263153076,-1605.1927680969238
survivor_1481_basin_1507_candidate_1424_gencluster_1424_conf_126567_implicit_min,15.56917953491211,58.88844299316406,380.016845703125,-233.05993461608887,-1792.2246570587158,-1570.809783577919
survivor_1482_basin_1508_candidate_445_gencluster_445_conf_060269_implicit_min,16.84387969970703,65.05915832519531,365.92547607421875,-416.550087928772,-1646.0327668190002,-1614.7544544041157
survivor_1483_basin_1509_candidate_973_gencluster_973_conf_156883_implicit_min,16.493797302246094,75.29847717285156,371.9234313964844,-641.380133152008,-1437.6109700202942,-1615.2750359475613
survivor_1484_basin_1510_nma_bh_candidate_2863_gencluster_967_conf_115824_implicit_min_hop_001_mode01_m0.75A_implicit_min,17.359224319458008,64.4554214477539,362.46209716796875,-453.34170293807983,-1587.831434249878,-1596.896992713213
survivor_1485_basin_1511_candidate_773_gencluster_773_conf_003853_implicit_min,15.598865509033203,57.14334487915039,354.9436950683594,-377.66132831573486,-1635.73148727417,-1585.7069798111916
survivor_1486_basin_1512_nma_bh_candidate_2457_gencluster_433_conf_149315_implicit_min_hop_001_mode02_p0.75A_implicit_min,17.241958618164062,77.40132904052734,374.8589782714844,-622.7239046096802,-1457.67262840271,-1610.8949230909348
survivor_1487_basin_1513_nma_bh_candidate_1614_gencluster_1614_conf_058900_implicit_min_hop_000_mode01_m1.35A_implicit_min,18.68083381652832,91.33396911621094,390.5966796875,-574.7327752113342,-1494.6027736663818,-1568.7237664461136
survivor_1488_basin_1514_nma_bh_candidate_1614_gencluster_1614_conf_058900_implicit_min_hop_001_mode02_p0.75A_implicit_min,18.14423179626465,86.35712432861328,375.05322265625,-567.5011086463928,-1535.4765915870667,-1623.4228740930557
survivor_1489_basin_1515_nma_bh_candidate_1888_gencluster_1888_conf_021802_implicit_min_hop_003_mode02_p1.35A_implicit_min,15.579309463500977,62.970191955566406,366.1047668457031,-398.67835426330566,-1619.5199937820435,-1573.5438447892666
survivor_148_basin_151_explore_r01_hit_0022_conf_006026_implicit_min,18.744951248168945,75.90449523925781,389.296630859375,-734.1019992828369,-1350.9142093658447,-1601.0699515342712
survivor_1490_basin_1516_candidate_1620_gencluster_1620_conf_099478_implicit_min,18.628173828125,71.73287963867188,371.2196350097656,-136.93087577819824,-1884.1822056770325,-1559.5324085354805
survivor_1491_basin_1517_nma_bh_candidate_2126_gencluster_018_conf_131165_implicit_min_hop_003_mode01_p1.35A_implicit_min,19.45708656311035,79.36898040771484,341.4975891113281,-512.2420296669006,-1529.5827403068542,-1601.500661879778
survivor_1492_basin_1518_nma_bh_candidate_1168_gencluster_1168_conf_154905_implicit_min_hop_000_mode01_p1.35A_implicit_min,16.79373550415039,68.90259552001953,376.54931640625,-604.3381500244141,-1472.7443799972534,-1614.8374049663544
survivor_1493_basin_1519_nma_bh_candidate_1822_gencluster_1822_conf_005041_implicit_min_hop_001_mode02_p0.75A_implicit_min,16.845970153808594,60.33161926269531,358.1036376953125,-469.2053232192993,-1566.3120470046997,-1600.2369434535503
survivor_1494_basin_1520_candidate_006_gencluster_006_conf_090550_implicit_min,16.171337127685547,58.39571762084961,349.5672607421875,-378.2516083717346,-1623.9143862724304,-1578.032261788845
survivor_1495_basin_1521_candidate_1141_gencluster_1141_conf_002391_implicit_min,18.504344940185547,69.22731018066406,357.0953674316406,-456.6899309158325,-1566.9708271026611,-1578.8333640098572
survivor_1496_basin_1522_nma_bh_candidate_2167_gencluster_066_conf_172158_implicit_min_hop_003_mode01_p0.75A_implicit_min,17.73046875,64.90493774414062,360.163818359375,-498.563289642334,-1527.5527801513672,-1583.3167316317558
survivor_1497_basin_1523_nma_bh_candidate_1306_gencluster_1306_conf_001572_implicit_min_hop_002_mode02_m1.35A_implicit_min,19.691633224487305,74.9217529296875,370.00848388671875,-514.9985485076904,-1553.688603401184,-1604.0650531053543
survivor_1498_basin_1524_candidate_1925_gencluster_1925_conf_059785_implicit_min,20.22205924987793,83.20237731933594,405.78546142578125,-493.74342155456543,-1552.8330917358398,-1537.366857111454
survivor_1499_basin_1525_nma_bh_candidate_2683_gencluster_750_conf_033714_implicit_min_hop_000_mode02_m0.75A_implicit_min,17.426488876342773,69.28627014160156,363.7794494628906,-444.50776958465576,-1576.9380226135254,-1570.9531397521496
survivor_149_basin_152_nma_bh_candidate_2233_gencluster_148_conf_073474_implicit_min_hop_001_mode02_m0.75A_implicit_min,19.045135498046875,73.24176788330078,347.7294006347656,-719.1003093719482,-1324.4976959228516,-1603.581314086914
survivor_1500_basin_1526_candidate_1837_gencluster_1837_conf_004851_implicit_min,20.105026245117188,80.96844482421875,357.8265380859375,-426.682888507843,-1634.9371078014374,-1602.7204239964485
survivor_1501_basin_1527_nma_bh_candidate_2136_gencluster_029_conf_073146_implicit_min_hop_000_mode01_p1.35A_implicit_min,18.585264205932617,77.27182006835938,363.57763671875,-558.7586011886597,-1527.3871693611145,-1626.7116163522005
survivor_1502_basin_1528_candidate_2034_gencluster_2034_conf_103647_implicit_min,18.068937301635742,64.89230346679688,362.54815673828125,-245.7245979309082,-1780.814609527588,-1581.0302075743675
survivor_1503_basin_1529_candidate_032_gencluster_032_conf_021094_implicit_min,17.046348571777344,67.27821350097656,381.5152587890625,-561.0599670410156,-1491.1862215995789,-1586.406352519989
survivor_1504_basin_1530_nma_bh_candidate_2420_gencluster_382_conf_082252_implicit_min_hop_000_mode02_m1.35A_implicit_min,20.07192611694336,87.48019409179688,353.53460693359375,-409.78423404693604,-1627.8431987762451,-1576.5398647785187
survivor_1505_basin_1531_candidate_535_gencluster_535_conf_002968_implicit_min,18.2882080078125,68.30757141113281,357.60784912109375,-513.9905071258545,-1555.4370460510254,-1625.2242886424065
survivor_1506_basin_1532_candidate_015_gencluster_015_conf_045381_implicit_min,21.91490936279297,79.29006958007812,358.426513671875,-598.3788642883301,-1446.3509979248047,-1585.0982891321182
survivor_1507_basin_1533_candidate_1474_gencluster_1474_conf_032248_implicit_min,18.754356384277344,65.03062438964844,363.1361389160156,-370.3347625732422,-1670.4412031173706,-1593.8551664948463
survivor_1508_basin_1534_candidate_1365_gencluster_1365_conf_003507_implicit_min,18.757356643676758,84.98040771484375,366.51611328125,-643.5516414642334,-1502.2280187606812,-1675.526049733162
survivor_1509_basin_1535_candidate_991_gencluster_991_conf_011236_implicit_min,17.089508056640625,67.53860473632812,376.1486511230469,-651.4892520904541,-1407.1725316047668,-1597.8852895498276
survivor_150_basin_153_explore_r01_hit_0004_conf_004002_implicit_min,21.089889526367188,93.34780883789062,364.9261169433594,-340.04907989501953,-1724.6520957946777,-1585.3375339508057
survivor_1510_basin_1536_candidate_2828_gencluster_923_conf_092122_implicit_min,16.572772979736328,61.6680908203125,366.9560546875,-597.4888348579407,-1430.4071168899536,-1582.6995027661324
survivor_1511_basin_1537_explore_r04_hit_0062_conf_039995_implicit_min,17.681039810180664,73.9391098022461,355.9274597167969,-252.24165534973145,-1803.3608074188232,-1608.055643081665
survivor_1512_basin_1538_candidate_133_gencluster_133_conf_002547_implicit_min,16.339582443237305,56.286590576171875,374.81829833984375,-419.54353284835815,-1607.2202258110046,-1579.319386973977
survivor_1513_basin_1539_nma_bh_candidate_706_gencluster_706_conf_010197_implicit_min_hop_001_mode01_m0.75A_implicit_min,20.039690017700195,87.10443878173828,376.62603759765625,-777.9901027679443,-1303.0189113616943,-1597.2389669418335
survivor_1514_basin_1540_nma_bh_candidate_657_gencluster_657_conf_033799_implicit_min_hop_002_mode01_p0.75A_implicit_min,18.942094802856445,89.40129089355469,393.59918212890625,-638.7298665046692,-1405.826169013977,-1542.6130138635635
survivor_1515_basin_1541_nma_bh_candidate_896_gencluster_896_conf_007510_implicit_min_hop_003_mode01_m1.35A_implicit_min,18.20888900756836,70.45028686523438,377.61273193359375,-538.6755485534668,-1495.1828689575195,-1567.5868040323257
survivor_1516_basin_1542_candidate_141_gencluster_141_conf_041284_implicit_min,17.991811752319336,66.15721893310547,353.8197326660156,-418.5667314529419,-1615.1046810150146,-1595.7030687332153
survivor_1517_basin_1543_candidate_1490_gencluster_1490_conf_009918_implicit_min,19.344158172607422,69.38676452636719,370.96875,-356.2709527015686,-1673.7383460998535,-1570.309569388628
survivor_1518_basin_1544_explore_r03_hit_0058_conf_036317_implicit_min,22.60402488708496,90.45425415039062,365.15045166015625,-523.5363540649414,-1553.5395431518555,-1598.8669443130493
survivor_1519_basin_1545_explore_r04_hit_0002_conf_000000_implicit_min,19.631628036499023,75.67192077636719,358.8029479980469,-714.724687576294,-1354.0493335723877,-1614.6674857139587
survivor_151_basin_154_nma_bh_candidate_982_gencluster_982_conf_053435_implicit_min_hop_001_mode01_p0.75A_implicit_min,19.162403106689453,69.83799743652344,350.9192810058594,-533.0100193023682,-1515.8741455078125,-1608.9641298055649
survivor_1520_basin_1546_candidate_1542_gencluster_1542_conf_119040_implicit_min,15.648305892944336,56.73078918457031,376.9609680175781,-513.407133102417,-1530.4532680511475,-1594.5196925401688
survivor_1521_basin_1547_candidate_2181_gencluster_084_conf_093584_implicit_min,17.758342742919922,67.29108428955078,364.1701965332031,-476.67133617401123,-1571.9343605041504,-1599.385977178812
survivor_1522_basin_1548_nma_bh_candidate_2136_gencluster_029_conf_073146_implicit_min_hop_000_mode02_m0.75A_implicit_min,19.931100845336914,79.41442108154297,364.2320556640625,-597.3237800598145,-1482.1867609024048,-1615.932644188404
survivor_1523_basin_1549_nma_bh_candidate_583_gencluster_583_conf_027260_implicit_min_hop_001_mode01_m0.75A_implicit_min,17.716567993164062,71.16407775878906,386.4851989746094,-556.9887580871582,-1495.1847982406616,-1576.807810664177
survivor_1524_basin_1550_nma_bh_candidate_1306_gencluster_1306_conf_001572_implicit_min_hop_000_mode02_m0.75A_implicit_min,17.429946899414062,66.60636138916016,353.61444091796875,-538.3488607406616,-1518.9187545776367,-1619.6168378591537
survivor_1525_basin_1551_candidate_2969_gencluster_1104_conf_176365_implicit_min,18.769187927246094,67.52629089355469,356.0835876464844,-694.7155628204346,-1339.901831626892,-1592.238607764244
survivor_1526_basin_1552_nma_bh_candidate_2328_gencluster_260_conf_086582_implicit_min_hop_001_mode01_m0.75A_implicit_min,17.932443618774414,80.92427825927734,380.5895690917969,-690.5883841514587,-1408.6599645614624,-1619.802582502365
survivor_1527_basin_1553_nma_bh_candidate_1614_gencluster_1614_conf_058900_implicit_min_hop_001_mode02_m0.75A_implicit_min,18.205835342407227,86.46928405761719,378.7791442871094,-536.358913898468,-1549.1725640296936,-1602.0770366191864
survivor_1528_basin_1554_explore_r03_hit_0049_conf_045504_implicit_min,19.133996963500977,72.77409362792969,361.3935852050781,-284.51464080810547,-1761.668677330017,-1592.881703734398
survivor_1529_basin_1555_candidate_1715_gencluster_1715_conf_110558_implicit_min,16.38568878173828,62.41387939453125,381.49591064453125,-524.3139448165894,-1515.7397785186768,-1579.7582277059555
survivor_152_basin_155_nma_bh_candidate_249_gencluster_249_conf_007818_implicit_min_hop_001_mode01_p1.35A_implicit_min,18.15574073791504,74.84370422363281,357.28045654296875,-409.37048292160034,-1617.3307194709778,-1576.4213778972626
survivor_1530_basin_1556_candidate_1166_gencluster_1166_conf_012181_implicit_min,18.999324798583984,73.24485778808594,374.5518798828125,-548.6954202651978,-1503.7861003875732,-1585.6843193769455
survivor_1531_basin_1557_candidate_2135_gencluster_028_conf_004588_implicit_min,17.297916412353516,70.18679809570312,369.025634765625,-563.9594602584839,-1515.2371344566345,-1622.6856653392315
